"","Date","Jurisdiction.x","Name","County","Year","Month.x","Residents.Confirmed","Staff.Confirmed","Residents.Deaths","Staff.Deaths","Residents.Population","Staff.Population","Latitude","Longitude","County.FIPS","Age","Gender","Capacity","BJS.ID","Week","Institution","Total_Population","Design_Capacity","Percent_Occupied","Staffed_Capacity","Month.y","Jurisdiction.y","Residents.Confirmed.F","Residents.Confirmed_DailyChange"
"6067","2020-10-21","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,10,4,NA,0,NA,3612,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-10-21","RJ Donovan Correctional Facility (RJD)",3612,2992,120.7,4038,10,"state",4,0
"6068","2020-10-21","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,10,1404,NA,24,NA,2204,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-10-21","California Institution for Men (CIM)",2204,2976,74.1,4450,10,"state",1404,2
"6069","2020-10-21","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,10,8,NA,0,NA,2456,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-10-21","California Health Care Facility - Stockton (CHCF)",2456,2951,83.2,3211,10,"state",8,0
"6070","2020-10-21","state","CALIPATRIA STATE PRISON","Imperial",2020,10,26,NA,0,NA,2951,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-10-21","Calipatria State Prison (CAL)",2951,2308,127.9,3451,10,"state",26,0
"6071","2020-10-21","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,10,845,NA,0,NA,3018,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-10-21","California Correctional Institution (CCI)",3018,2783,108.4,4175,10,"state",845,0
"6072","2020-10-21","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,10,2239,NA,28,NA,2872,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-10-21","San Quentin State Prison (SQ)",2872,3082,93.2,4491,10,"state",2239,0
"6073","2020-10-21","state","FOLSOM STATE PRISON","Sacramento",2020,10,1339,NA,2,NA,2304,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-10-21","FOLSOM STATE PRISON",2304,2469,93.3171324422843,3768,10,"state",1339,-1
"6074","2020-10-21","state","VALLEY STATE PRISON","Madera",2020,10,274,NA,0,NA,2763,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-10-21","Valley State Prison (VSP)",2763,1980,139.5,3034,10,"state",274,2
"6075","2020-10-21","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,NA,0,NA,3337,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-21","High Desert State Prison (HDSP)",3337,2324,143.6,3461,10,"state",4,0
"6076","2020-10-21","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,10,661,NA,0,NA,2433,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-10-21","California Correctional Center (CCC)",2433,3883,62.7,4752,10,"state",661,0
"6077","2020-10-21","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,338,NA,0,NA,4459,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-21","California Substance Abuse Treatment Facility (SATF)",4459,3424,130.2,5157,10,"state",338,0
"6078","2020-10-21","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,10,190,NA,1,NA,4398,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-10-21","Correctional Training Facility (CTF)",4398,3312,132.8,4997,10,"state",190,1
"6079","2020-10-21","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,15,NA,0,NA,2831,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-21","Pleasant Valley State Prison (PVSP)",2831,2308,122.7,3535,10,"state",15,0
"6080","2020-10-21","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,10,1397,NA,4,NA,1946,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-10-21","Chuckawalla Valley State Prison (CVSP)",1946,1738,112,2578,10,"state",1397,0
"6081","2020-10-21","state","CENTINELA STATE PRISON","Imperial",2020,10,61,NA,0,NA,3138,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-10-21","Centinela State Prison (CEN)",3138,2308,136,3446,10,"state",61,0
"6082","2020-10-21","state","IRONWOOD STATE PRISON","Riverside",2020,10,111,NA,0,NA,2907,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-10-21","Ironwood State Prison (ISP)",2907,2200,132.1,3300,10,"state",111,0
"6083","2020-10-21","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,10,1623,NA,0,NA,2293,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-10-21","California Rehabilitation Center (CRC)",2293,2491,92.1,3514,10,"state",1623,0
"6084","2020-10-21","state","PELICAN BAY STATE PRISON","Del Norte",2020,10,0,NA,0,NA,2297,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-10-21","Pelican Bay State Prison (PBSP)",2297,2380,96.5,3361,10,"state",0,-2
"6085","2020-10-23","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,10,353,97,1,NA,1157,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-10-21","California Institution for Women (CIW)",1157,1398,82.8,1877,10,"state",353,0
"6086","2020-10-23","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,125,121,1,NA,2792,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-21","Salinas Valley State Prison (SVSP)",2792,2452,113.9,3509,10,"state",125,0
"6087","2020-10-23","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,10,16,48,0,NA,1945,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-10-21","Central California Women's Facility (CCWF)",1945,2004,97.1,3068,10,"state",16,0
"6088","2020-10-23","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,10,4,85,0,NA,3612,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-10-21","RJ Donovan Correctional Facility (RJD)",3612,2992,120.7,4038,10,"state",4,0
"6089","2020-10-23","state","AVENAL STATE PRISON","Kings",2020,10,2941,316,7,NA,3500,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-10-21","Avenal State Prison (ASP)",3500,2920,119.9,4719,10,"state",2941,3
"6090","2020-10-23","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,10,4,47,0,NA,3312,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-10-21","California State Prison, Solano (SOL)",3312,2610,126.9,4010,10,"state",4,0
"6091","2020-10-23","state","WASCO STATE PRISON","Kern",2020,10,288,143,0,NA,1877,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-10-21","Wasco State Prison (WSP)",1877,2984,62.9,4447,10,"state",288,4
"6092","2020-10-23","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,268,1,NA,3006,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-21","California State Prison, Corcoran (COR)",3006,3116,96.5,4476,10,"state",362,0
"6093","2020-10-23","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,42,0,NA,3045,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-21","Sierra Conservation Center (SCC)",3045,3836,79.4,4570,10,"state",18,0
"6094","2020-10-23","state","FOLSOM STATE PRISON","Sacramento",2020,10,1340,96,2,NA,2304,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-10-21","FOLSOM STATE PRISON",2304,2469,93.3171324422843,3768,10,"state",1340,1
"6095","2020-10-23","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,103,0,NA,3606,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-21","Kern Valley State Prison (KVSP)",3606,2448,147.3,3622,10,"state",15,0
"6096","2020-10-23","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2020,10,2239,313,28,NA,2872,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2020-10-21","San Quentin State Prison (SQ)",2872,3082,93.2,4491,10,"state",2239,0
"6097","2020-10-23","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,10,1641,164,0,NA,2293,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-10-21","California Rehabilitation Center (CRC)",2293,2491,92.1,3514,10,"state",1641,18
"6098","2020-10-23","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,10,1407,249,25,NA,2204,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-10-21","California Institution for Men (CIM)",2204,2976,74.1,4450,10,"state",1407,3
"6099","2020-10-23","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2020,10,846,190,0,NA,3018,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2020-10-21","California Correctional Institution (CCI)",3018,2783,108.4,4175,10,"state",846,1
"6100","2020-10-23","state","NORTH KERN STATE PRISON","Kern",2020,10,85,240,0,NA,2097,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-21","North Kern State Prison (NKSP)",2097,2694,77.8,4011,10,"state",85,0
"6101","2020-10-23","state","CENTINELA STATE PRISON","Imperial",2020,10,61,123,0,NA,3138,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-10-21","Centinela State Prison (CEN)",3138,2308,136,3446,10,"state",61,0
"6102","2020-10-23","state","CALIPATRIA STATE PRISON","Imperial",2020,10,26,106,0,NA,2951,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-10-21","Calipatria State Prison (CAL)",2951,2308,127.9,3451,10,"state",26,0
"6103","2020-10-23","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,10,0,65,0,NA,1499,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-10-21","Deuel Vocational Institution (DVI)",1499,1681,89.2,2413,10,"state",0,-1
"6104","2020-10-23","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,17,45,0,NA,2831,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-21","Pleasant Valley State Prison (PVSP)",2831,2308,122.7,3535,10,"state",17,2
"6105","2020-10-23","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,10,8,136,1,NA,2456,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-10-21","California Health Care Facility - Stockton (CHCF)",2456,2951,83.2,3211,10,"state",8,0
"6106","2020-10-23","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2020,10,661,35,0,NA,2433,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2020-10-21","California Correctional Center (CCC)",2433,3883,62.7,4752,10,"state",661,0
"6107","2020-10-23","state","CALIFORNIA MEDICAL FACILITY","Solano",2020,10,8,60,0,NA,2058,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2020-10-21","CALIFORNIA MEDICAL FACILITY",2058,2361,87.1664548919949,2981,10,"state",8,0
"6108","2020-10-23","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,30,0,NA,3337,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-21","High Desert State Prison (HDSP)",3337,2324,143.6,3461,10,"state",4,0
"6109","2020-10-23","state","MULE CREEK STATE PRISON","Amador",2020,10,45,53,1,NA,3857,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-10-21","Mule Creek State Prison (MCSP)",3857,3284,117.4,4207,10,"state",45,0
"6110","2020-10-23","state","VALLEY STATE PRISON","Madera",2020,10,281,68,0,NA,2763,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2020-10-21","Valley State Prison (VSP)",2763,1980,139.5,3034,10,"state",281,7
"6111","2020-10-23","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,10,195,112,0,NA,2851,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-10-21","California State Prison, Los Angeles County (LAC)",2851,2300,124,3424,10,"state",195,1
"6112","2020-10-23","state","IRONWOOD STATE PRISON","Riverside",2020,10,111,138,1,NA,2907,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2020-10-21","Ironwood State Prison (ISP)",2907,2200,132.1,3300,10,"state",111,0
"6113","2020-10-23","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2020,10,1401,116,4,NA,1946,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2020-10-21","Chuckawalla Valley State Prison (CVSP)",1946,1738,112,2578,10,"state",1401,4
"6114","2020-10-23","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,341,171,0,NA,4459,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-21","California Substance Abuse Treatment Facility (SATF)",4459,3424,130.2,5157,10,"state",341,3
"6115","2020-10-23","state","CORRECTIONAL TRAINING FACILITY","Monterey",2020,10,194,88,1,NA,4398,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2020-10-21","Correctional Training Facility (CTF)",4398,3312,132.8,4997,10,"state",194,4
"6116","2020-10-23","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2020,10,15,55,0,NA,2251,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2020-10-21","California State Prison, Sacramento (SAC)",2251,1828,123.1,2545,10,"state",15,-1
"6117","2020-10-23","state","PELICAN BAY STATE PRISON","Del Norte",2020,10,0,39,0,NA,2297,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2020-10-21","Pelican Bay State Prison (PBSP)",2297,2380,96.5,3361,10,"state",0,0
"6118","2020-10-26","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2020,10,4,85,0,NA,3612,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2020-10-21","RJ Donovan Correctional Facility (RJD)",3612,2992,120.7,4038,10,"state",4,0
"6119","2020-10-26","state","SIERRA CONSERVATION CENTER","Tuolumne",2020,10,18,42,0,NA,3045,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2020-10-21","Sierra Conservation Center (SCC)",3045,3836,79.4,4570,10,"state",18,0
"6120","2020-10-26","state","AVENAL STATE PRISON","Kings",2020,10,2947,319,7,NA,3500,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2020-10-21","Avenal State Prison (ASP)",3500,2920,119.9,4719,10,"state",2947,6
"6121","2020-10-26","state","CALIFORNIA STATE PRISON SOLANO","Solano",2020,10,4,46,0,NA,3312,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2020-10-21","California State Prison, Solano (SOL)",3312,2610,126.9,4010,10,"state",4,0
"6122","2020-10-26","state","SALINAS VALLEY STATE PRISON","Monterey",2020,10,125,124,1,NA,2792,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2020-10-21","Salinas Valley State Prison (SVSP)",2792,2452,113.9,3509,10,"state",125,0
"6123","2020-10-26","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2020,10,362,270,1,NA,3006,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2020-10-21","California State Prison, Corcoran (COR)",3006,3116,96.5,4476,10,"state",362,0
"6124","2020-10-26","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2020,10,16,48,0,NA,1945,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2020-10-21","Central California Women's Facility (CCWF)",1945,2004,97.1,3068,10,"state",16,0
"6125","2020-10-26","state","CALIFORNIA REHABILITATION CENTER","Riverside",2020,10,1641,171,0,NA,2293,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2020-10-21","California Rehabilitation Center (CRC)",2293,2491,92.1,3514,10,"state",1641,0
"6126","2020-10-26","state","FOLSOM STATE PRISON","Sacramento",2020,10,1341,96,2,NA,2304,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2020-10-21","FOLSOM STATE PRISON",2304,2469,93.3171324422843,3768,10,"state",1341,1
"6127","2020-10-26","state","KERN VALLEY STATE PRISON","Kern",2020,10,15,102,0,NA,3606,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2020-10-21","Kern Valley State Prison (KVSP)",3606,2448,147.3,3622,10,"state",15,0
"6128","2020-10-26","state","WASCO STATE PRISON","Kern",2020,10,293,145,0,NA,1877,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2020-10-21","Wasco State Prison (WSP)",1877,2984,62.9,4447,10,"state",293,5
"6129","2020-10-26","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2020,10,0,65,0,NA,1499,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2020-10-21","Deuel Vocational Institution (DVI)",1499,1681,89.2,2413,10,"state",0,0
"6130","2020-10-26","state","CALIPATRIA STATE PRISON","Imperial",2020,10,26,110,0,NA,2951,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2020-10-21","Calipatria State Prison (CAL)",2951,2308,127.9,3451,10,"state",26,0
"6131","2020-10-26","state","NORTH KERN STATE PRISON","Kern",2020,10,85,243,0,NA,2097,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2020-10-21","North Kern State Prison (NKSP)",2097,2694,77.8,4011,10,"state",85,0
"6132","2020-10-26","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2020,10,195,112,0,NA,2851,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2020-10-21","California State Prison, Los Angeles County (LAC)",2851,2300,124,3424,10,"state",195,0
"6133","2020-10-26","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2020,10,353,97,1,NA,1157,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2020-10-21","California Institution for Women (CIW)",1157,1398,82.8,1877,10,"state",353,0
"6134","2020-10-26","state","PLEASANT VALLEY STATE PRISON","Fresno",2020,10,17,48,0,NA,2831,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2020-10-21","Pleasant Valley State Prison (PVSP)",2831,2308,122.7,3535,10,"state",17,0
"6135","2020-10-26","state","HIGH DESERT STATE PRISON","Lassen",2020,10,4,30,0,NA,3337,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2020-10-21","High Desert State Prison (HDSP)",3337,2324,143.6,3461,10,"state",4,0
"6136","2020-10-26","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2020,10,1410,251,25,NA,2204,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2020-10-21","California Institution for Men (CIM)",2204,2976,74.1,4450,10,"state",1410,3
"6137","2020-10-26","state","CENTINELA STATE PRISON","Imperial",2020,10,61,126,0,NA,3138,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2020-10-21","Centinela State Prison (CEN)",3138,2308,136,3446,10,"state",61,0
"6138","2020-10-26","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2020,10,8,141,1,NA,2456,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2020-10-21","California Health Care Facility - Stockton (CHCF)",2456,2951,83.2,3211,10,"state",8,0
"6139","2020-10-26","state","MULE CREEK STATE PRISON","Amador",2020,10,45,54,1,NA,3857,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2020-10-21","Mule Creek State Prison (MCSP)",3857,3284,117.4,4207,10,"state",45,0
"6140","2020-10-26","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2020,10,462,182,0,NA,4459,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2020-10-21","California Substance Abuse Treatment Facility (SATF)",4459,3424,130.2,5157,10,"state",462,121
